M,Y,State,Administered_Dose1_Pop_Pct,Administered_Cumulative,new_case,new_death,tot_cases
01,2021,NY,6.1,1450220,7162,123,727080
01,2021,OH,4.7,612578,4989,55,836055
01,2021,OK,8.1,372143,2800,66,383010
01,2021,OR,5.6,281171,617,5,134468
01,2021,PA,5.1,779363,5631,77,785302
01,2021,PR,6.2,247652,217,19,90038
01,2021,PW,9.4,1985,0,0,0
01,2021,RI,5.6,72713,434,14,102022
01,2021,SC,4.3,259599,3168,14,416436
01,2021,SD,7.8,81020,127,0,105786
01,2021,TN,5.5,492107,1616,39,681278
01,2021,TX,5.4,1900104,9476,335,2135028
01,2021,UT,5.8,209256,1302,7,326221
01,2021,VA,5.5,572738,4515,63,455591
01,2021,VI,5.3,6591,23,0,2283
01,2021,VT,7.1,55528,115,2,9638
01,2021,WA,5.2,478326,994,37,291291
01,2021,WI,4.5,316146,1933,47,571268
01,2021,WV,8.3,199912,1011,31,110820
01,2021,WY,6.4,42368,214,28,49922
01,2022,AK,68.1,1078975,9956,1,182285
01,2022,AL,61.2,5970969,16146,37,1108006
01,2022,AR,65,4006895,14494,10,702483
01,2022,AS,90.1,84300,0,0,18
01,2022,AZ,70.1,11232823,20497,21,1666191
01,2022,CA,80.5,69041563,98637,39,7284223
01,2022,CO,77.3,10059997,12528,64,1187733
01,2022,CT,92.2,7060361,4745,106,662425
01,2022,DC,93.8,1395926,480,3,126187
01,2022,DE,80.1,1677647,1296,16,233129
01,2022,FL,77.1,35396689,45684,195,5263123
01,2022,GA,63.6,14058728,27781,42,2188320
01,2022,GU,88.2,325583,724,0,25757
01,2022,HI,85.3,2719305,3898,0,180337
01,2022,IA,66.5,4811575,4795,0,669705
01,2022,ID,59.5,2310806,4537,10,348949
01,2022,IL,74.1,20974142,26491,201,2709474
01,2022,IN,59.7,8964941,16207,115,1490496
01,2022,KS,72.6,4346779,39326,128,660599
01,2022,KY,64.6,6179614,15652,36,1067730
01,2022,LA,59.5,5924477,11501,51,1037249
01,2022,MA,94.1,13773338,16121,209,1503398
01,2022,MD,83.8,11174354,4353,36,933716
01,2022,ME,88.1,2644477,2856,3,193550
01,2022,MI,65.5,14944807,19574,60,2082983
01,2022,MN,73.3,9612007,44616,37,1193504
01,2022,MO,64.5,8453085,14242,151,1220014
01,2022,MP,85.6,101518,51,0,4118
01,2022,MS,58.1,3674831,8460,48,665544
01,2022,MT,63.8,1507796,2059,7,218047
01,2022,NC,80.7,15743206,24358,75,2192372
01,2022,ND,63.8,1047717,3120,9,202333
01,2022,NE,68.7,3031127,5315,14,407804
01,2022,NH,85,2353491,860,24,251441
01,2022,NJ,87.2,15958126,10914,145,2025616
01,2022,NM,84.2,3648047,5728,28,425920
01,2022,NV,72.5,4575175,5185,34,601682
01,2022,NY,87.2,36394004,12074,85,2434127
01,2022,OH,62.2,16849865,20413,0,2439205
01,2022,OK,68.9,5585397,13406,132,866403
01,2022,OR,76,7227041,8527,16,549942
01,2022,PA,82,21579720,18207,112,2506132
01,2022,PR,91.9,6574720,4354,0,427575
01,2022,PW,90.3,41647,40,0,192
01,2022,RI,94.1,2079373,3062,15,303782
01,2022,SC,65.7,7107996,11362,14,1244986
01,2022,SD,73.8,1321112,6483,13,211885
01,2022,TN,60.8,9433179,16232,97,1690374
01,2022,TX,70.1,43381747,56047,154,5700444
01,2022,UT,70.3,4932462,12564,18,802780
01,2022,VA,83.3,15481475,14806,18,1434703
01,2022,VI,62.5,136644,127,0,14028
01,2022,VT,91.6,1329239,0,0,85117
01,2022,WA,78.6,13405241,13990,0,1112309
01,2022,WI,70.2,9603113,14760,70,1415098
01,2022,WV,63.6,2591193,3606,15,396343
01,2022,WY,57.2,714738,1592,0,132145
01,2021,AK,11.7,103749,161,1,50958
01,2021,AL,4.4,237434,2889,86,430789
01,2021,AR,6.7,240760,2520,55,276114
01,2021,AS,12.2,6718,0,0,3
01,2021,AZ,5.1,473865,4848,262,690956
01,2021,CA,4.9,2350465,22403,326,3019371
01,2021,CO,6.4,450880,1448,34,389679
01,2021,CT,7.3,305676,1915,44,234134
01,2021,DC,5.3,77387,144,2,34403
01,2021,DE,5.8,69957,486,5,72676
01,2021,FL,6.7,1708050,12671,176,1578076
01,2021,GA,4.8,588789,8205,196,836649
01,2021,GU,8.6,19021,0,0,7521
01,2021,HI,7.3,126561,68,1,24551
01,2021,IA,5.3,195253,1229,62,307908
01,2021,ID,4.8,112827,810,-2,157588
01,2021,IL,4.4,705833,4822,132,1081354
01,2021,IN,5.9,495056,2889,179,598766
01,2021,KS,5.6,193845,3590,50,263412
01,2021,KY,6.9,329032,3607,55,340464
01,2021,LA,6.5,356701,2493,59,374582
01,2021,MA,5.5,454560,4514,76,481040
01,2021,MD,5.6,370921,2167,49,332353
01,2021,ME,6.1,101284,524,6,35720
01,2021,MI,5.7,689954,2056,54,637140
01,2021,MN,5.1,366154,1224,34,449492
01,2021,MO,4.4,366222,2331,38,508374
01,2021,MP,8.9,7336,0,0,129
01,2021,MS,5.7,196846,1824,25,261557
01,2021,MT,6.6,92990,391,1,90255
01,2021,NC,5.8,701945,6513,124,699032
01,2021,ND,7.7,74738,148,13,96370
01,2021,NE,6.5,157930,1288,20,185179
01,2021,NH,6,93213,728,12,59437
01,2021,NJ,5.6,527092,5438,152,641140
01,2021,NM,9.1,230983,881,33,165835
01,2021,NV,4.8,172630,1171,71,265143
01,2021,NY,6.4,1550775,6770,128,733850
01,2021,OH,5,670543,6378,73,842433
01,2021,OK,8.6,398443,2819,64,385829
01,2021,OR,5.9,297002,674,24,135142
01,2021,PA,5.4,837252,5592,401,790894
01,2021,PR,6.5,265847,513,24,90551
01,2021,PW,11.3,2409,0,0,0
01,2021,RI,5.8,76005,728,12,102750
01,2021,SC,4.7,287561,3502,71,419938
01,2021,SD,8.1,88195,277,0,106063
01,2021,TN,5.7,522492,4784,40,686062
01,2021,TX,5.7,2014932,31255,338,2166283
01,2021,UT,6.2,225504,2087,10,328308
01,2021,VA,5.9,615542,4013,79,459604
01,2021,VI,5.6,7073,22,0,2305
01,2021,VT,7.4,59905,112,3,9750
01,2021,WA,5.6,516181,1546,0,292837
01,2021,WI,4.8,342995,1851,62,573119
01,2021,WV,8.5,212154,857,21,111677
01,2021,WY,6.8,45490,202,0,50124
01,2022,AK,68.2,1080539,0,0,182285
01,2022,AL,61.3,5979010,16226,43,1124232
01,2022,AR,65.1,4011609,11160,8,713643
01,2022,AS,90.2,84449,0,0,18
01,2022,AZ,70.2,11254451,17724,13,1683915
01,2022,CA,80.6,69198921,160454,176,7444677
01,2022,CO,77.4,10075724,17188,42,1204921
01,2022,CT,92.3,7072112,4805,13,667230
01,2022,DC,93.9,1398005,488,1,126675
01,2022,DE,80.2,1681369,1634,10,234763
01,2022,FL,77.2,35435274,38280,235,5301403
01,2022,GA,63.7,14070268,22684,134,2211004
01,2022,GU,88.3,325972,709,0,26466
01,2022,HI,85.3,2724452,5811,9,186148
01,2022,IA,66.5,4817406,0,0,669705
01,2022,ID,59.6,2313909,3462,25,352411
01,2022,IL,74.2,21018625,23246,226,2732720
01,2022,IN,59.8,8979848,16370,137,1506866
01,2022,KS,72.6,4353576,0,0,660599
01,2022,KY,64.6,6186731,15056,27,1082786
01,2022,LA,59.5,5933376,12831,37,1050080
01,2022,MA,94.3,13801724,16385,87,1519783
01,2022,MD,83.9,11194993,9234,70,942950
01,2022,ME,88.2,2649027,2392,2,195942
01,2022,MI,65.5,14966383,18145,98,2101128
01,2022,MN,73.3,9629796,11425,78,1204929
01,2022,MO,64.5,8465847,16599,7,1236613
01,2022,MP,85.6,101715,1,0,4119
01,2022,MS,58.1,3679581,8329,17,673873
01,2022,MT,63.8,1509724,2043,2,220090
01,2022,NC,80.8,15766789,36173,62,2228545
01,2022,ND,63.9,1049008,3005,5,205338
01,2022,NE,68.8,3035410,5252,7,413056
01,2022,NH,85.1,2358205,3274,14,254715
01,2022,NJ,87.3,15987924,12074,161,2037690
01,2022,NM,84.3,3654930,5967,24,431887
01,2022,NV,72.6,4581996,6175,21,607857
01,2022,NY,87.3,36465725,17157,96,2451284
01,2022,OH,62.3,16873875,21664,0,2460869
01,2022,OK,69,5593346,13939,0,880342
01,2022,OR,76.1,7240786,10018,8,559960
01,2022,PA,82.1,21613287,17457,326,2523589
01,2022,PR,92.1,6603371,0,30,427575
01,2022,PW,90.5,42280,19,0,211
01,2022,RI,94.2,2082795,3375,22,307157
01,2022,SC,65.7,7117707,13053,23,1258039
01,2022,SD,73.8,1322851,2588,9,214473
01,2022,TN,60.8,9444039,22097,69,1712471
01,2022,TX,70.2,43448181,46415,166,5746859
01,2022,UT,70.4,4942168,11608,22,814388
01,2022,VA,83.4,15504899,17028,-1,1451731
01,2022,VI,62.5,136842,130,0,14158
01,2022,VT,91.7,1330996,2305,14,87422
01,2022,WA,78.7,13432237,18457,109,1130766
01,2022,WI,70.2,9619499,18127,42,1433225
01,2022,WV,63.7,2593434,5453,14,401796
01,2022,WY,57.3,715800,1350,0,133495
01,2021,AK,12.4,109664,199,0,51157
01,2021,AL,4.8,260729,3546,89,434335
01,2021,AR,7.2,257807,3106,55,279220
01,2021,AS,12.8,6983,0,0,3
01,2021,AZ,5.6,515640,9401,244,700357
01,2021,CA,5.3,2539842,19673,655,3039044
01,2021,CO,6.8,483171,2066,18,391745
01,2021,CT,7.8,327734,1662,48,235796
01,2021,DC,5.7,82541,209,1,34612
01,2021,DE,6.1,74555,732,1,73408
01,2021,FL,7.1,1825465,13438,185,1591514
01,2021,GA,5,615219,8150,111,844799
01,2021,GU,9,20352,26,0,7547
01,2021,HI,7.9,134589,112,3,24663
01,2021,IA,5.5,206457,1692,51,309600
01,2021,ID,5.1,119536,612,19,158200
01,2021,IL,4.8,756592,4979,138,1086333
01,2021,IN,6.3,529776,3636,64,602402
01,2021,KS,6,206266,0,0,263412
01,2021,KY,7.2,349726,3955,42,344419
01,2021,LA,6.9,376652,3736,59,378318
01,2021,MA,5.8,482442,5140,71,486180
01,2021,MD,6,400641,2166,46,334519
01,2021,ME,6.5,108376,428,4,36148
01,2021,MI,6.2,741465,1815,65,638955
01,2021,MN,5.6,398583,1270,32,450762
01,2021,MO,4.8,397188,2260,34,510634
01,2021,MP,9.1,7746,0,0,129
01,2021,MS,6.1,210828,2060,34,263617
01,2021,MT,7.2,100894,394,6,90649
01,2021,NC,6.4,770856,7112,113,706144
01,2021,ND,8.2,79452,197,3,96567
01,2021,NE,6.8,166336,945,6,186124
01,2021,NH,6.3,98311,857,12,60294
01,2021,NJ,6,565131,5049,96,646189
01,2021,NM,9.8,248175,988,35,166823
01,2021,NV,5.3,190062,1200,47,266343
01,2021,NY,6.8,1645203,8688,119,742538
01,2021,OH,5.5,740358,7271,109,849704
01,2021,OK,9.1,423547,2556,57,388385
01,2021,OR,6.2,315939,831,11,135973
01,2021,PA,5.7,893730,5785,260,796679
01,2021,PR,6.9,279062,791,13,91342
01,2021,PW,11.3,2409,0,0,0
01,2021,RI,6.1,79214,714,18,103464
01,2021,SC,5.3,319569,4917,47,424855
01,2021,SD,8.8,96081,337,6,106400
01,2021,TN,5.9,548324,3098,86,689160
01,2021,TX,6,2126350,22360,354,2188643
01,2021,UT,6.5,240314,2161,30,330469
01,2021,VA,6.4,659294,4147,62,463751
01,2021,VI,6.1,7687,16,0,2321
01,2021,VT,7.7,63031,99,1,9849
01,2021,WA,6.1,560135,1735,125,294572
01,2021,WI,5.2,372058,2569,55,575688
01,2021,WV,9.2,229823,940,13,112617
01,2021,WY,7.4,49321,300,0,50424
01,2022,AK,68.2,1082500,6327,0,188612
01,2022,AL,61.3,5988121,15845,38,1140077
01,2022,AR,65.1,4018733,13073,14,726716
01,2022,AS,90.2,84558,0,0,18
01,2022,AZ,70.3,11277394,18034,73,1701949
01,2022,CA,80.7,69384524,125861,201,7570538
01,2022,CO,77.5,10095989,14240,31,1219161
01,2022,CT,92.4,7086171,4444,86,671674
01,2022,DC,94,1400699,525,3,127200
01,2022,DE,80.3,1685091,2203,7,236966
01,2022,FL,77.2,35483954,22648,231,5324051
01,2022,GA,63.7,14093354,18671,88,2229675
01,2022,GU,88.4,326791,385,0,26851
01,2022,HI,85.4,2730653,4403,2,190551
01,2022,IA,66.6,4825314,12658,0,682363
01,2022,ID,59.6,2317803,3701,6,356112
01,2022,IL,74.3,21066756,40642,168,2773362
01,2022,IN,59.8,8994971,17661,114,1524527
01,2022,KS,72.7,4362507,20806,29,681405
01,2022,KY,64.7,6197240,18141,30,1100927
01,2022,LA,59.5,5941409,9942,41,1060022
01,2022,MA,94.4,13832499,16203,107,1535986
01,2022,MD,84,11219075,5016,67,947966
01,2022,ME,88.2,2653324,2745,5,198687
01,2022,MI,65.6,14992744,23097,50,2124225
01,2022,MN,73.4,9647775,11805,36,1216734
01,2022,MO,64.6,8480490,14442,246,1251055
01,2022,MP,85.7,101922,89,1,4208
01,2022,MS,58.1,3684866,7509,14,681382
01,2022,MT,63.9,1512125,2003,10,222093
01,2022,NC,80.9,15782931,38248,84,2266793
01,2022,ND,63.9,1050114,2662,6,208000
01,2022,NE,68.8,3040985,0,0,413056
01,2022,NH,85.2,2362775,3078,12,257793
01,2022,NJ,87.4,16023746,11883,142,2049573
01,2022,NM,84.5,3662865,6047,30,437934
01,2022,NV,72.7,4590408,6648,27,614505
01,2022,NY,87.4,36543889,16021,88,2467305
01,2022,OH,62.3,16902476,19697,742,2480566
01,2022,OK,69.1,5603433,13571,0,893913
01,2022,OR,76.1,7255855,10932,20,570892
01,2022,PA,82.2,21653441,18955,269,2542544
01,2022,PR,92.3,6630893,4926,38,432501
01,2022,PW,90.6,42573,125,0,336
01,2022,RI,94.4,2087086,2830,16,309987
01,2022,SC,65.8,7125942,14551,54,1272590
01,2022,SD,73.9,1325414,2183,19,216656
01,2022,TN,60.9,9458024,21575,140,1734046
01,2022,TX,70.3,43527619,66246,169,5813105
01,2022,UT,70.5,4953055,11601,11,825989
01,2022,VA,83.5,15532852,13119,40,1464850
01,2022,VI,62.6,137089,143,1,14301
01,2022,VT,91.7,1332942,1636,1,89058
01,2022,WA,78.7,13462404,17667,66,1148433
01,2022,WI,70.3,9637784,12982,79,1446207
01,2022,WV,63.7,2596495,5335,19,407131
01,2022,WY,57.3,717136,1874,0,135369
01,2021,AK,12.9,114103,265,2,51422
01,2021,AL,5.2,280549,3254,87,437589
01,2021,AR,7.7,274540,2162,53,281382
01,2021,AS,15.4,8219,0,0,3
01,2021,AZ,6,555735,8102,229,708459
01,2021,CA,5.7,2729366,23024,684,3062068
01,2021,CO,7.2,514869,1819,22,393564
01,2021,CT,8.3,347836,2019,45,237815
01,2021,DC,6.1,86604,293,3,34905
01,2021,DE,6.7,80830,707,0,74115
01,2021,FL,7.6,1960970,12067,211,1603581
01,2021,GA,5.4,661220,8374,171,853173
01,2021,GU,9.4,20987,0,0,7547
01,2021,HI,8.4,142645,122,4,24785
01,2021,IA,5.7,217266,1335,33,310935
01,2021,ID,5.5,128062,598,13,158798
01,2021,IL,5.1,806288,7042,111,1093375
01,2021,IN,6.7,561612,3501,49,605903
01,2021,KS,6.4,220312,3241,23,266653
01,2021,KY,7.7,372133,3584,39,348003
01,2021,LA,7.3,397798,1937,41,380255
01,2021,MA,6.2,510481,5272,85,491452
01,2021,MD,6.5,434178,2396,44,336915
01,2021,ME,6.8,113846,317,4,36465
01,2021,MI,6.6,790388,1859,60,640814
01,2021,MN,6,426689,1506,21,452268
01,2021,MO,5.2,429692,1993,46,512627
01,2021,MP,9.7,8067,0,0,129
01,2021,MS,6.5,224738,2170,40,265787
01,2021,MT,7.5,105284,400,4,91049
01,2021,NC,7.1,843855,6851,98,712995
01,2021,ND,8.6,83604,153,8,96720
01,2021,NE,7.2,176748,858,10,186982
01,2021,NH,6.6,102872,657,9,60951
01,2021,NJ,6.4,604044,4200,115,650389
01,2021,NM,10.5,263613,908,33,167731
01,2021,NV,5.7,203969,1869,48,268212
01,2021,NY,7.1,1725903,8837,116,751375
01,2021,OH,5.9,794396,4278,81,853982
01,2021,OK,9.7,447665,2592,47,390977
01,2021,OR,6.6,335755,866,22,136839
01,2021,PA,6.1,948135,5319,193,801998
01,2021,PR,7.2,292396,978,10,92320
01,2021,PW,12.7,2690,0,0,0
01,2021,RI,6.4,82468,880,7,104344
01,2021,SC,5.9,352626,4949,31,429804
01,2021,SD,9.1,100017,316,11,106716
01,2021,TN,6.2,580865,4687,128,693847
01,2021,TX,6.3,2242179,22646,295,2211289
01,2021,UT,6.9,254436,2649,24,333118
01,2021,VA,6.8,701713,4904,77,468655
01,2021,VI,6.6,8236,14,0,2335
01,2021,VT,8.1,65674,168,0,10017
01,2021,WA,6.6,605697,2599,49,297171
01,2021,WI,5.6,396561,2303,45,577991
01,2021,WV,9.9,247655,998,7,113615
01,2021,WY,8,53012,159,21,50583
01,2022,AK,68.2,1083503,0,0,188612
01,2022,AL,61.3,5992462,7440,41,1147517
01,2022,AR,65.1,4021698,8118,14,734834
01,2022,AS,90.2,84558,0,0,18
01,2022,AZ,70.4,11289638,27681,55,1729630
01,2022,CA,80.8,69481817,0,0,7570538
01,2022,CO,77.5,10107235,12077,0,1231238
01,2022,CT,92.5,7094760,0,0,671674
01,2022,DC,94.1,1402301,0,0,127200
01,2022,DE,80.4,1686903,2596,23,239562
01,2022,FL,77.3,35517220,8284,230,5332335
01,2022,GA,63.7,14109249,0,0,2229675
01,2022,GU,88.6,328058,356,0,27207
01,2022,HI,85.5,2734498,3900,5,194451
01,2022,IA,66.6,4828939,0,0,682363
01,2022,ID,59.7,2319621,1945,-1,358057
01,2022,IL,74.4,21101173,0,0,2773362
01,2022,IN,59.9,9005059,0,0,1524527
01,2022,KS,72.8,4366450,0,0,681405
01,2022,KY,64.7,6201826,12355,34,1113282
01,2022,LA,59.6,5945532,0,0,1060022
01,2022,MA,94.5,13852397,0,0,1535986
01,2022,MD,84.1,11233580,5071,66,953037
01,2022,ME,88.3,2655535,1670,0,200357
01,2022,MI,65.6,15006479,0,0,2124225
01,2022,MN,73.4,9655478,0,0,1216734
01,2022,MO,64.6,8488881,10943,3,1261998
01,2022,MP,85.8,102304,38,0,4246
01,2022,MS,58.2,3687475,0,0,681382
01,2022,MT,63.9,1513047,0,0,222093
01,2022,NC,80.9,15789752,35647,61,2302440
01,2022,ND,63.9,1050220,2478,2,210478
01,2022,NE,68.9,3043834,0,0,413056
01,2022,NH,85.3,2365537,0,0,257793
01,2022,NJ,87.5,16046176,8924,128,2058497
01,2022,NM,84.5,3667394,0,0,437934
01,2022,NV,72.7,4596174,0,0,614505
01,2022,NY,87.5,36590989,14221,89,2481526
01,2022,OH,62.3,16918589,15677,0,2496243
01,2022,OK,69.1,5608371,0,0,893913
01,2022,OR,76.2,7264227,0,0,570892
01,2022,PA,82.3,21678813,17623,125,2560167
01,2022,PR,92.4,6647105,5865,42,438366
01,2022,PW,90.8,43131,50,0,386
01,2022,RI,94.5,2089540,2465,11,312452
01,2022,SC,65.8,7129923,22854,10,1295444
01,2022,SD,74,1326123,0,0,216656
01,2022,TN,60.9,9465742,18077,118,1752123
01,2022,TX,70.3,43578479,63017,186,5876122
01,2022,UT,70.5,4957711,0,0,825989
01,2022,VA,83.5,15550404,0,0,1464850
01,2022,VI,62.6,137112,97,1,14398
01,2022,VT,91.8,1333808,0,0,89058
01,2022,WA,78.8,13481580,18343,0,1166776
01,2022,WI,70.3,9645725,0,0,1446207
01,2022,WV,63.7,2597910,6500,0,413631
01,2022,WY,57.4,717456,0,0,135369
01,2021,AK,13.3,117683,241,0,51663
01,2021,AL,5.3,284342,1776,74,439365
01,2021,AR,7.9,278933,1613,14,282995
01,2021,AS,16,8493,0,0,3
01,2021,AZ,6.4,584772,7319,169,715778
01,2021,CA,6,2850472,22972,515,3085040
01,2021,CO,7.4,532669,1931,20,395495
01,2021,CT,8.6,361442,0,0,237815
01,2021,DC,6.4,89580,172,3,35077
01,2021,DE,7.5,89531,675,9,74790
01,2021,FL,7.8,2018992,9408,166,1612989
01,2021,GA,5.5,676749,8985,186,862158
01,2021,GU,10.4,22665,0,0,7547
01,2021,HI,8.7,147735,165,4,24950
01,2021,IA,5.8,221332,1149,9,312084
01,2021,ID,5.8,133406,527,1,159325
01,2021,IL,5.3,829276,5152,111,1098527
01,2021,IN,7,579892,3105,51,609008
01,2021,KS,6.6,226348,0,0,266653
01,2021,KY,7.8,380016,3107,45,351110
01,2021,LA,7.4,403451,0,0,380255
01,2021,MA,6.4,528249,4641,70,496093
01,2021,MD,6.7,446533,2392,40,339307
01,2021,ME,7.1,118353,537,0,37002
01,2021,MI,6.9,823460,1416,52,642230
01,2021,MN,6.3,440203,1540,31,453808
01,2021,MO,5.4,442304,1146,33,513773
01,2021,MP,10.4,8417,0,0,129
01,2021,MS,6.6,227191,1120,17,266907
01,2021,MT,7.6,106699,361,37,91410
01,2021,NC,7.4,886239,6670,93,719665
01,2021,ND,8.8,85844,97,0,96817
01,2021,NE,7.3,179634,527,1,187509
01,2021,NH,6.9,107749,625,10,61576
01,2021,NJ,6.6,630589,7147,59,657536
01,2021,NM,10.8,271748,848,38,168579
01,2021,NV,6,216133,1501,53,269713
01,2021,NY,7.3,1779874,7926,96,759301
01,2021,OH,6.2,830843,5859,81,859841
01,2021,OK,9.8,453168,2326,58,393303
01,2021,OR,7,352014,761,12,137600
01,2021,PA,6.4,989503,5822,205,807820
01,2021,PR,7.3,297564,558,1,92878
01,2021,PW,14.3,3052,0,0,0
01,2021,RI,6.6,85738,1018,9,105362
01,2021,SC,6.2,367478,4668,77,434472
01,2021,SD,9.3,102412,247,12,106963
01,2021,TN,6.3,593215,2632,93,696479
01,2021,TX,6.4,2310990,17672,290,2228961
01,2021,UT,7.1,261077,1771,11,334889
01,2021,VA,7.1,729017,3792,-1,472447
01,2021,VI,6.8,8485,6,0,2341
01,2021,VT,8.2,66671,147,0,10164
01,2021,WA,7,643960,1753,0,298924
01,2021,WI,5.7,406648,2012,49,580003
01,2021,WV,10.4,257864,1137,16,114752
01,2021,WY,8.1,53714,0,0,50583
01,2022,AK,68.2,1083873,0,0,188612
01,2022,AL,61.3,5995262,5684,52,1153201
01,2022,AR,65.2,4022818,3804,12,738638
01,2022,AS,90.2,84558,0,0,18
01,2022,AZ,70.4,11297229,22922,66,1752552
01,2022,CA,80.8,69527108,0,0,7570538
01,2022,CO,77.5,10112217,8605,0,1239843
01,2022,CT,92.5,7099331,0,0,671674
01,2022,DC,94.1,1403114,0,0,127200
01,2022,DE,80.4,1687975,1708,0,241270
01,2022,FL,77.3,35539856,35634,212,5367969
01,2022,GA,63.8,14118033,0,0,2229675
01,2022,GU,88.6,328080,662,4,27869
01,2022,HI,85.5,2736135,3131,4,197582
01,2022,IA,66.6,4830608,0,0,682363
01,2022,ID,59.7,2320382,0,0,358057
01,2022,IL,74.4,21119827,0,0,2773362
01,2022,IN,59.9,9009471,0,0,1524527
01,2022,KS,72.8,4368212,0,0,681405
01,2022,KY,64.7,6204115,10215,45,1123497
01,2022,LA,59.6,5947574,0,0,1060022
01,2022,MA,94.6,13864345,0,0,1535986
01,2022,MD,84.1,11242861,3786,54,956823
01,2022,ME,88.3,2656413,737,0,201094
01,2022,MI,65.6,15013939,0,0,2124225
01,2022,MN,73.5,9660155,0,0,1216734
01,2022,MO,64.7,8493076,7955,1,1269953
01,2022,MP,85.8,102304,19,0,4265
01,2022,MS,58.2,3688856,0,0,681382
01,2022,MT,63.9,1513476,0,0,222093
01,2022,NC,81,15797401,20282,59,2322722
01,2022,ND,63.9,1050244,562,0,211040
01,2022,NE,68.9,3045175,0,0,413056
01,2022,NH,85.3,2367677,0,0,257793
01,2022,NJ,87.5,16057147,9195,13,2067692
01,2022,NM,84.6,3669357,0,0,437934
01,2022,NV,72.8,4599812,0,0,614505
01,2022,NY,87.5,36618649,10625,66,2492151
01,2022,OH,62.3,16926053,9932,0,2506175
01,2022,OK,69.2,5610934,0,0,893913
01,2022,OR,76.2,7267786,0,0,570892
01,2022,PA,82.4,21693431,12333,51,2572500
01,2022,PR,92.4,6652293,3714,23,442080
01,2022,PW,90.8,43131,116,0,502
01,2022,RI,94.5,2090847,1924,8,314376
01,2022,SC,65.8,7133279,19415,14,1314859
01,2022,SD,74,1326488,0,0,216656
01,2022,TN,60.9,9470445,17118,0,1769241
01,2022,TX,70.4,43606125,58118,77,5934240
01,2022,UT,70.5,4959391,0,0,825989
01,2022,VA,83.6,15560254,0,0,1464850
01,2022,VI,62.6,137116,0,0,14398
01,2022,VT,91.8,1334185,0,0,89058
01,2022,WA,78.8,13492125,17350,0,1184126
01,2022,WI,70.4,9649819,0,0,1446207
01,2022,WV,63.7,2598604,5256,0,418887
01,2022,WY,57.4,717590,0,0,135369
01,2021,AK,13.3,117931,164,1,51827
01,2021,AL,5.3,285989,1821,72,441186
01,2021,AR,7.9,279664,1071,43,284066
01,2021,AS,16,8496,0,0,3
01,2021,AZ,6.5,600190,7220,68,722998
01,2021,CA,6.2,2915768,24111,664,3109151
01,2021,CO,7.5,539881,1370,23,396865
01,2021,CT,8.7,365467,0,0,237815
01,2021,DC,6.5,90312,224,2,35301
01,2021,DE,8.2,97109,671,5,75461
01,2021,FL,7.8,2044186,8545,166,1621534
01,2021,GA,5.6,684693,4753,4,866911
01,2021,GU,10.5,22763,0,0,7547
01,2021,HI,8.7,148074,143,6,25093
01,2021,IA,5.9,223745,848,1,312932
01,2021,ID,5.9,135288,181,1,159506
01,2021,IL,5.3,839730,3292,35,1101819
01,2021,IN,7,586038,2532,23,611540
01,2021,KS,6.6,226927,0,0,266653
01,2021,KY,7.9,384385,2167,41,353277
01,2021,LA,7.5,406016,3607,82,383862
01,2021,MA,6.4,537634,3944,60,500037
01,2021,MD,6.7,451832,2145,44,341452
01,2021,ME,7.1,119004,292,3,37294
01,2021,MI,6.9,833663,1195,44,643425
01,2021,MN,6.3,444262,1181,32,454989
01,2021,MO,5.4,446171,984,30,514757
01,2021,MP,10.7,8594,3,0,132
01,2021,MS,6.6,227772,1029,14,267936
01,2021,MT,7.7,107102,242,10,91652
01,2021,NC,7.6,905113,5285,90,724950
01,2021,ND,8.8,85855,57,0,96874
01,2021,NE,7.3,179922,276,0,187785
01,2021,NH,6.9,108423,761,6,62337
01,2021,NJ,6.7,642092,5272,17,662808
01,2021,NM,10.8,272943,626,30,169205
01,2021,NV,6.1,218758,1194,15,270907
01,2021,NY,7.5,1812294,6960,105,766261
01,2021,OH,6.3,841910,4481,31,864322
01,2021,OK,9.8,454669,1612,40,394915
01,2021,OR,7.1,361649,568,3,138168
01,2021,PA,6.5,1014585,3826,83,811646
01,2021,PR,7.4,298643,472,5,93350
01,2021,PW,14.3,3052,0,0,0
01,2021,RI,6.7,87648,512,9,105874
01,2021,SC,6.3,371501,4698,64,439170
01,2021,SD,9.3,102949,185,9,107148
01,2021,TN,6.3,597836,4471,42,700950
01,2021,TX,6.5,2339826,11565,329,2240526
01,2021,UT,7.1,261832,1516,13,336405
01,2021,VA,7.2,740805,6172,3,478619
01,2021,VI,6.9,8564,0,0,2341
01,2021,VT,8.3,68156,120,1,10284
01,2021,WA,7.3,665370,1879,0,300803
01,2021,WI,5.7,409493,1374,6,581377
01,2021,WV,10.5,259632,555,23,115307
01,2021,WY,8.1,53825,315,0,50898
01,2022,AK,68.3,1084844,5564,21,194176
01,2022,AL,61.4,6002060,11197,41,1164398
01,2022,AR,65.2,4027049,3243,22,741881
01,2022,AS,90.2,84621,0,0,18
01,2022,AZ,70.5,11315285,14750,1,1767302
01,2022,CA,80.9,69663102,296072,379,7866610
01,2022,CO,77.6,10125399,8169,48,1248012
01,2022,CT,92.6,7110183,12057,5,683731
01,2022,DC,94.2,1404831,1350,8,128550
